NAICS  Code,Kind of Business,Jan. 1992,Feb. 1992,Mar. 1992,Apr. 1992,May 1992,Jun. 1992,Jul. 1992,Aug. 1992,Sep. 1992,Oct. 1992,Nov. 1992,Dec. 1992
44819.0,Other clothing stores,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
4482.0,Shoe stores,1206.0,1265.0,1463.0,1675.0,1560.0,1498.0,1449.0,1838.0,1578.0,1529.0,1516.0,2039.0
44831.0,Jewelry stores,796.0,1021.0,912.0,969.0,1171.0,1094.0,1037.0,1089.0,1034.0,1122.0,1364.0,3436.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",3023.0,2806.0,3040.0,3150.0,3175.0,3240.0,3224.0,3586.0,3409.0,3329.0,3851.0,7133.0
45111.0,Sporting goods stores,972.0,1100.0,1214.0,1267.0,1293.0,1334.0,1340.0,1377.0,1206.0,1120.0,1207.0,2153.0
45112.0,"Hobby, toy, and game stores",620.0,585.0,643.0,706.0,660.0,721.0,678.0,653.0,638.0,789.0,1332.0,3226.0
451211.0,Book stores,790.0,539.0,535.0,523.0,552.0,589.0,592.0,894.0,861.0,645.0,642.0,1165.0
452.0,General merchandise stores,14996.0,16015.0,17984.0,18872.0,20037.0,18812.0,18575.0,20518.0,18700.0,20970.0,25024.0,37373.0
4521.0,Department stores,10306.0,11251.0,12917.0,13461.0,14286.0,13354.0,13101.0,14783.0,13323.0,14961.0,18128.0,27218.0
452111.0,Department stores(excl. discount department stores),4818.0,5347.0,6262.0,6417.0,6636.0,6163.0,6025.0,7145.0,6461.0,7082.0,8996.0,13801.0
452112.0,Discount dept. stores,5488.0,5904.0,6655.0,7044.0,7650.0,7191.0,7076.0,7638.0,6862.0,7879.0,9132.0,13417.0
4529.0,Other general merchandise stores,4690.0,4764.0,5067.0,5411.0,5751.0,5458.0,5474.0,5735.0,5377.0,6009.0,6896.0,10155.0
45291.0,Warehouse clubs and superstores,2579.0,2615.0,2838.0,2984.0,3257.0,3107.0,3097.0,3288.0,3078.0,3429.0,4013.0,5740.0
45299.0,All other gen. merchandise stores,2111.0,2149.0,2229.0,2427.0,2494.0,2351.0,2377.0,2447.0,2299.0,2580.0,2883.0,4415.0
453.0,Miscellaneous store retailers,3642.0,3902.0,3755.0,4148.0,4600.0,4518.0,4488.0,4504.0,4454.0,4768.0,4848.0,7213.0
4532.0,"Office supplies, stationery, and gift stores",1446.0,1477.0,1406.0,1457.0,1597.0,1611.0,1717.0,1762.0,1669.0,1832.0,2054.0,3388.0
45321.0,Office supplies and stationery stores,788.0,679.0,692.0,656.0,697.0,725.0,775.0,811.0,795.0,820.0,803.0,943.0
45322.0,"Gift, novelty, and souvenir stores",658.0,798.0,714.0,801.0,900.0,886.0,942.0,951.0,874.0,1012.0,1251.0,2445.0
45330.0,Used merchandise stores,371.0,402.0,419.0,393.0,435.0,519.0,443.0,532.0,523.0,483.0,465.0,582.0
454.0,Nonstore retailers,6860.0,6059.0,6297.0,6022.0,5803.0,5761.0,5834.0,5830.0,6334.0,7275.0,7725.0,8701.0
4541.0,Electronic shopping and mail-order houses,2692.0,2285.0,2484.0,2506.0,2483.0,2602.0,2665.0,2673.0,2932.0,3436.0,3922.0,4530.0
45431.0,Fuel dealers,1916.0,1627.0,1537.0,1341.0,1163.0,1016.0,969.0,1005.0,1150.0,1431.0,1532.0,1978.0
722.0,Food services and drinking places,15693.0,15835.0,16848.0,16494.0,17648.0,16814.0,17304.0,17888.0,16459.0,17668.0,16723.0,17491.0
7224.0,Drinking places,1049.0,1026.0,1074.0,1031.0,1047.0,986.0,1015.0,1021.0,958.0,1041.0,999.0,1034.0
7225.0,Restaurants and other eating places,13325.0,13474.0,14346.0,14065.0,15077.0,14384.0,14875.0,15381.0,14086.0,15138.0,14323.0,14994.0
722511.0,Full service restaurants,6887.0,6937.0,7245.0,7000.0,7532.0,6997.0,7272.0,7535.0,6921.0,7439.0,7114.0,7329.0
"722513, 722514, 722515",Limited service eating places,6438.0,6537.0,7101.0,7065.0,7545.0,7387.0,7603.0,7846.0,7165.0,7699.0,7209.0,7665.0
