NAICS  Code,Kind of Business,Jan. 2006,Feb. 2006,Mar. 2006,Apr. 2006,May 2006,Jun. 2006,Jul. 2006,Aug. 2006,Sep. 2006,Oct. 2006,Nov. 2006,Dec. 2006
441.0,Motor vehicle and parts dealers,65737.0,67452.0,82754.0,76180.0,81517.0,80599.0,80889.0,82997.0,73000.0,70365.0,67512.0,70995.0
"4411,4412",Automobile and other motor vehicle dealers,60247.0,62018.0,76416.0,70287.0,75339.0,74196.0,74707.0,76418.0,66970.0,64170.0,61655.0,65299.0
4411.0,Automobile dealers,56440.0,57559.0,69930.0,63333.0,67661.0,66999.0,68328.0,70525.0,61990.0,59614.0,57344.0,61075.0
44111.0,New car dealers,50629.0,51314.0,62921.0,56863.0,61023.0,60477.0,61957.0,63872.0,55786.0,53468.0,51710.0,55602.0
44112,Used car dealers,5811.0,6245.0,7009.0,6470.0,6638.0,6522.0,6371.0,6653.0,6204.0,6146.0,5634.0,5473.0
4413.0,"Automotive parts, acc., and tire stores",5490.0,5434.0,6338.0,5893.0,6178.0,6403.0,6182.0,6579.0,6030.0,6195.0,5857.0,5696.0
"442,443","Furniture, home furn, electronics, and appliance stores",17370.0,16693.0,18092.0,16346.0,17583.0,17956.0,17695.0,18991.0,17881.0,17236.0,20534.0,26509.0
442.0,Furniture and home furnishings stores,8595.0,8457.0,9412.0,8556.0,9209.0,9447.0,9244.0,9940.0,9511.0,9178.0,10195.0,11051.0
4421.0,Furniture stores,4794.0,4804.0,5154.0,4647.0,4881.0,5006.0,4986.0,5359.0,5128.0,4854.0,5241.0,5268.0
4422.0,Home furnishings stores,3801.0,3653.0,4258.0,3909.0,4328.0,4441.0,4258.0,4581.0,4383.0,4324.0,4954.0,5783.0
44221.0,Floor covering stores,1664.0,1712.0,1985.0,1851.0,2050.0,2124.0,1929.0,2120.0,2042.0,1948.0,1957.0,1772.0
442299.0,All other home furnishings stores,2008.0,1810.0,2112.0,1908.0,2110.0,2149.0,2176.0,2299.0,2191.0,2233.0,2841.0,3887.0
443.0,Electronics and appliance stores,8775.0,8236.0,8680.0,7790.0,8374.0,8509.0,8451.0,9051.0,8370.0,8058.0,10339.0,15458.0
443141.0,Household appliance stores,1325.0,1298.0,1457.0,1363.0,1471.0,1503.0,1518.0,1569.0,1482.0,1464.0,1594.0,1701.0
443142.0,Electronics stores,7450.0,6938.0,7223.0,6427.0,6903.0,7006.0,6933.0,7482.0,6888.0,6594.0,8745.0,13757.0
444.0,Building mat. and garden equip. and supplies dealers,23330.0,22823.0,29657.0,31112.0,34154.0,31748.0,28225.0,29303.0,26467.0,27821.0,25932.0,23558.0
4441.0,Building mat. and supplies dealers,21699.0,21119.0,26691.0,26428.0,29070.0,27883.0,25437.0,26886.0,24150.0,25298.0,23414.0,21307.0
44412.0,Paint and wallpaper stores,744.0,716.0,895.0,847.0,982.0,985.0,918.0,998.0,884.0,900.0,795.0,668.0
44413.0,Hardware stores,1343.0,1279.0,1554.0,1755.0,2004.0,1877.0,1752.0,1726.0,1598.0,1654.0,1691.0,1750.0
445.0,Food and beverage stores,41168.0,39281.0,42901.0,42455.0,44850.0,44052.0,44899.0,44784.0,43148.0,43709.0,44640.0,49345.0
4451.0,Grocery stores,37489.0,35506.0,38827.0,38269.0,40341.0,39569.0,40357.0,40340.0,38766.0,39322.0,39989.0,42924.0
44511.0,Supermarkets and other grocery (except convenience) stores,35773.0,33851.0,36978.0,36338.0,38267.0,37510.0,38247.0,38231.0,36817.0,37407.0,38171.0,41102.0
4453.0,"Beer, wine, and liquor stores",2424.0,2519.0,2753.0,2791.0,3017.0,3055.0,3117.0,3024.0,2997.0,2913.0,3137.0,4269.0
446.0,Health and personal care stores,17892.0,17218.0,19024.0,17763.0,19038.0,18454.0,18006.0,18813.0,18100.0,18892.0,18890.0,21246.0
44611.0,Pharmacies and drug stores,15257.0,14681.0,16174.0,15225.0,16271.0,15720.0,15426.0,16092.0,15483.0,16382.0,16252.0,18055.0
447.0,Gasoline stations,30800.0,29253.0,33887.0,36002.0,39016.0,39126.0,40585.0,41051.0,34830.0,33208.0,31556.0,32662.0
448.0,Clothing and clothing access. stores,12893.0,14474.0,16386.0,16848.0,17103.0,16505.0,16275.0,17832.0,16767.0,17253.0,19391.0,31462.0
4481.0,Clothing stores,9489.0,9824.0,12148.0,12495.0,12204.0,12178.0,12107.0,12948.0,12435.0,12964.0,14375.0,21379.0
44811.0,Men's clothing stores,570.0,557.0,660.0,693.0,693.0,704.0,623.0,716.0,718.0,781.0,823.0,1306.0
44812.0,Women's clothing stores,2518.0,2518.0,3194.0,3379.0,3340.0,3183.0,2923.0,2960.0,3164.0,3197.0,3414.0,5019.0
44814.0,Family clothing stores,4670.0,5017.0,6223.0,6460.0,6270.0,6342.0,6551.0,7008.0,6516.0,6936.0,7910.0,11809.0
44819.0,Other clothing stores,824.0,786.0,902.0,833.0,845.0,904.0,864.0,961.0,832.0,859.0,966.0,1466.0
4482.0,Shoe stores,1724.0,1919.0,2133.0,2342.0,2178.0,2055.0,2103.0,2645.0,2174.0,2157.0,2214.0,3038.0
44831.0,Jewelry stores,1560.0,2600.0,1968.0,1876.0,2568.0,2122.0,1928.0,2093.0,2017.0,1993.0,2630.0,6748.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",6344.0,5171.0,5975.0,5665.0,5911.0,6113.0,5905.0,7213.0,6442.0,5693.0,6855.0,11247.0
45111.0,Sporting goods stores,2100.0,2154.0,2792.0,2713.0,2776.0,3012.0,2872.0,3085.0,2752.0,2447.0,2710.0,4456.0
45112.0,"Hobby, toy, and game stores",1063.0,1022.0,1117.0,1094.0,1040.0,1048.0,1070.0,1043.0,1086.0,1205.0,1933.0,3299.0
