NAICS  Code,Kind of Business,Jan. 1996,Feb. 1996,Mar. 1996,Apr. 1996,May 1996,Jun. 1996,Jul. 1996,Aug. 1996,Sep. 1996,Oct. 1996,Nov. 1996,Dec. 1996
44814.0,Family clothing stores,2262.0,2627.0,3194.0,3175.0,3275.0,3155.0,3192.0,3851.0,3333.0,3659.0,4339.0,6197.0
44819.0,Other clothing stores,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
4482.0,Shoe stores,1245.0,1414.0,1757.0,1857.0,1889.0,1764.0,1738.0,2228.0,1676.0,1657.0,1778.0,2232.0
44831.0,Jewelry stores,1036.0,1428.0,1306.0,1347.0,1755.0,1397.0,1366.0,1466.0,1323.0,1451.0,1830.0,4464.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",4140.0,3521.0,4102.0,4096.0,4042.0,4286.0,4166.0,4989.0,4334.0,4340.0,5208.0,8847.0
45111.0,Sporting goods stores,1327.0,1309.0,1649.0,1702.0,1773.0,1895.0,1833.0,1992.0,1594.0,1453.0,1608.0,2675.0
45112.0,"Hobby, toy, and game stores",705.0,737.0,890.0,862.0,669.0,849.0,877.0,874.0,870.0,1094.0,2002.0,4073.0
451211.0,Book stores,1373.0,757.0,743.0,750.0,853.0,838.0,786.0,1359.0,1040.0,899.0,908.0,1599.0
452.0,General merchandise stores,18968.0,20786.0,23572.0,23755.0,26154.0,25149.0,24073.0,26711.0,24163.0,26366.0,31144.0,44464.0
4521.0,Department stores,12299.0,13768.0,15808.0,15957.0,17454.0,16655.0,15768.0,17932.0,16092.0,17462.0,21389.0,31619.0
452111.0,Department stores(excl. discount department stores),4982.0,5810.0,6783.0,6754.0,7289.0,6797.0,6469.0,7806.0,7092.0,7615.0,9591.0,15184.0
452112.0,Discount dept. stores,7317.0,7958.0,9025.0,9203.0,10165.0,9858.0,9299.0,10126.0,9000.0,9847.0,11798.0,16435.0
4529.0,Other general merchandise stores,6669.0,7018.0,7764.0,7798.0,8700.0,8494.0,8305.0,8779.0,8071.0,8904.0,9755.0,12845.0
45291.0,Warehouse clubs and superstores,4758.0,4915.0,5432.0,5474.0,6125.0,6027.0,5913.0,6244.0,5808.0,6371.0,6993.0,9019.0
45299.0,All other gen. merchandise stores,1911.0,2103.0,2332.0,2324.0,2575.0,2467.0,2392.0,2535.0,2263.0,2533.0,2762.0,3826.0
453.0,Miscellaneous store retailers,5367.0,5945.0,5950.0,6509.0,7520.0,7041.0,7082.0,7244.0,6729.0,7017.0,7036.0,9379.0
4532.0,"Office supplies, stationery, and gift stores",2127.0,2270.0,2084.0,2133.0,2439.0,2220.0,2517.0,2729.0,2416.0,2556.0,2918.0,4480.0
45321.0,Office supplies and stationery stores,1371.0,1297.0,1184.0,1131.0,1235.0,1105.0,1256.0,1436.0,1314.0,1332.0,1337.0,1594.0
45322.0,"Gift, novelty, and souvenir stores",756.0,973.0,900.0,1002.0,1204.0,1115.0,1261.0,1293.0,1102.0,1224.0,1581.0,2886.0
45330.0,Used merchandise stores,481.0,481.0,578.0,598.0,744.0,618.0,591.0,611.0,588.0,631.0,630.0,705.0
454.0,Nonstore retailers,9546.0,9417.0,9777.0,9182.0,8881.0,8118.0,8210.0,8470.0,9228.0,11008.0,12024.0,13900.0
4541.0,Electronic shopping and mail-order houses,4549.0,4226.0,4703.0,4566.0,4563.0,4250.0,4442.0,4586.0,4875.0,5816.0,6676.0,7854.0
45431.0,Fuel dealers,2865.0,2569.0,2223.0,1731.0,1458.0,1191.0,1237.0,1286.0,1447.0,1853.0,2053.0,2650.0
722.0,Food services and drinking places,17647.0,18439.0,20259.0,19832.0,21139.0,20669.0,20971.0,21792.0,19826.0,20736.0,20332.0,20603.0
7224.0,Drinking places,993.0,1026.0,1114.0,1050.0,1094.0,1069.0,1096.0,1137.0,1053.0,1100.0,1101.0,1116.0
7225.0,Restaurants and other eating places,15338.0,15979.0,17563.0,17200.0,18344.0,17985.0,18279.0,18964.0,17161.0,17940.0,17583.0,17813.0
722511.0,Full service restaurants,7503.0,7911.0,8650.0,8469.0,8941.0,8682.0,8944.0,9513.0,8642.0,8998.0,8972.0,8888.0
"722513, 722514, 722515",Limited service eating places,7835.0,8068.0,8913.0,8731.0,9403.0,9303.0,9335.0,9451.0,8519.0,8942.0,8611.0,8925.0
