NAICS  Code,Kind of Business,Jan. 1995,Feb. 1995,Mar. 1995,Apr. 1995,May 1995,Jun. 1995,Jul. 1995,Aug. 1995,Sep. 1995,Oct. 1995,Nov. 1995,Dec. 1995
451.0,"Sporting goods, hobby, musical instrument, and book stores",3908.0,3271.0,3908.0,3845.0,3951.0,4129.0,3893.0,4649.0,4294.0,3955.0,4904.0,8326.0
45111.0,Sporting goods stores,1224.0,1248.0,1599.0,1606.0,1645.0,1750.0,1705.0,1846.0,1569.0,1398.0,1548.0,2731.0
45112.0,"Hobby, toy, and game stores",683.0,665.0,823.0,867.0,821.0,873.0,851.0,846.0,846.0,993.0,1830.0,3616.0
451211.0,Book stores,1308.0,718.0,695.0,688.0,785.0,808.0,782.0,1248.0,1102.0,746.0,850.0,1466.0
452.0,General merchandise stores,18537.0,18598.0,22516.0,23023.0,24133.0,24241.0,23517.0,24916.0,23499.0,24447.0,30216.0,42855.0
4521.0,Department stores,12260.0,12603.0,15448.0,15729.0,16337.0,16399.0,15922.0,17050.0,15981.0,16574.0,21138.0,30479.0
452111.0,Department stores(excl. discount department stores),5112.0,5362.0,6667.0,6569.0,6827.0,6734.0,6663.0,7435.0,6977.0,7128.0,9490.0,14336.0
452112.0,Discount dept. stores,7148.0,7241.0,8781.0,9160.0,9510.0,9665.0,9259.0,9615.0,9004.0,9446.0,11648.0,16143.0
4529.0,Other general merchandise stores,6277.0,5995.0,7068.0,7294.0,7796.0,7842.0,7595.0,7866.0,7518.0,7873.0,9078.0,12376.0
45291.0,Warehouse clubs and superstores,4317.0,4118.0,4856.0,5000.0,5344.0,5393.0,5274.0,5435.0,5216.0,5459.0,6287.0,8402.0
45299.0,All other gen. merchandise stores,1960.0,1877.0,2212.0,2294.0,2452.0,2449.0,2321.0,2431.0,2302.0,2414.0,2791.0,3974.0
453.0,Miscellaneous store retailers,5016.0,5411.0,5687.0,5773.0,6790.0,6558.0,6230.0,6891.0,6307.0,6207.0,6367.0,8740.0
4532.0,"Office supplies, stationery, and gift stores",1989.0,2112.0,2007.0,1978.0,2316.0,2222.0,2234.0,2592.0,2394.0,2407.0,2730.0,4346.0
45321.0,Office supplies and stationery stores,1287.0,1175.0,1162.0,1021.0,1195.0,1163.0,1120.0,1456.0,1322.0,1225.0,1261.0,1437.0
45322.0,"Gift, novelty, and souvenir stores",702.0,937.0,845.0,957.0,1121.0,1059.0,1114.0,1136.0,1072.0,1182.0,1469.0,2909.0
45330.0,Used merchandise stores,451.0,494.0,489.0,486.0,556.0,580.0,554.0,641.0,560.0,523.0,557.0,726.0
454.0,Nonstore retailers,8346.0,7991.0,8768.0,7564.0,7876.0,7411.0,6841.0,7922.0,8240.0,9412.0,10979.0,12166.0
4541.0,Electronic shopping and mail-order houses,3939.0,3341.0,4121.0,3650.0,3943.0,3710.0,3568.0,4080.0,4357.0,5021.0,6113.0,6837.0
45431.0,Fuel dealers,2152.0,2185.0,1877.0,1441.0,1398.0,1211.0,1121.0,1257.0,1316.0,1478.0,1880.0,2504.0
722.0,Food services and drinking places,17340.0,16982.0,19369.0,19404.0,20209.0,20235.0,20502.0,20878.0,19601.0,19768.0,18785.0,19939.0
7224.0,Drinking places,910.0,912.0,1025.0,1017.0,1044.0,1032.0,1060.0,1077.0,1098.0,1086.0,1070.0,1121.0
7225.0,Restaurants and other eating places,15133.0,14794.0,16852.0,16810.0,17513.0,17477.0,17859.0,18150.0,16929.0,17035.0,16239.0,17259.0
722511.0,Full service restaurants,7475.0,7311.0,8211.0,8235.0,8581.0,8514.0,8867.0,9000.0,8238.0,8295.0,7956.0,8349.0
"722513, 722514, 722515",Limited service eating places,7658.0,7483.0,8641.0,8575.0,8932.0,8963.0,8992.0,9150.0,8691.0,8740.0,8283.0,8910.0
