NAICS  Code,Kind of Business,Jan. 2001,Feb. 2001,Mar. 2001,Apr. 2001,May 2001,Jun. 2001,Jul. 2001,Aug. 2001,Sep. 2001,Oct. 2001,Nov. 2001,Dec. 2001
441.0,Motor vehicle and parts dealers,59261.0,61518.0,71400.0,67278.0,74342.0,72739.0,69045.0,73327.0,60942.0,79534.0,65196.0,60997.0
4411.0,Automobile dealers,51954.0,54168.0,62034.0,57327.0,63534.0,62193.0,58994.0,63267.0,52943.0,70850.0,57131.0,53281.0
44111.0,New car dealers,47306.0,49251.0,56675.0,52336.0,58144.0,57024.0,54088.0,58125.0,48652.0,65947.0,52687.0,49178.0
44112,Used car dealers,4648.0,4917.0,5359.0,4991.0,5390.0,5169.0,4906.0,5142.0,4291.0,4903.0,4444.0,4103.0
4413.0,"Automotive parts, acc., and tire stores",4510.0,4448.0,5187.0,5104.0,5485.0,5447.0,5388.0,5720.0,4910.0,5312.0,4940.0,4641.0
442.0,Furniture and home furnishings stores,7050.0,6797.0,7572.0,6940.0,7551.0,7491.0,7456.0,7971.0,7078.0,7603.0,8548.0,9427.0
4421.0,Furniture stores,4052.0,3930.0,4350.0,3886.0,4148.0,4223.0,4145.0,4332.0,3950.0,4131.0,4633.0,4792.0
4422.0,Home furnishings stores,2998.0,2867.0,3222.0,3054.0,3403.0,3268.0,3311.0,3639.0,3128.0,3472.0,3915.0,4635.0
44221.0,Floor covering stores,1435.0,1428.0,1641.0,1587.0,1698.0,1634.0,1621.0,1714.0,1575.0,1699.0,1620.0,1556.0
442299.0,All other home furnishings stores,1473.0,1361.0,1490.0,1388.0,1617.0,1545.0,1593.0,1820.0,1462.0,1667.0,2173.0,2958.0
443.0,Electronics and appliance stores,7022.0,6579.0,6984.0,6137.0,6536.0,6782.0,6758.0,7276.0,6470.0,6687.0,8390.0,12872.0
443141.0,Household appliance stores,996.0,938.0,1043.0,999.0,1079.0,1166.0,1142.0,1226.0,1047.0,1164.0,1249.0,1430.0
443142.0,Electronics stores,6026.0,5641.0,5941.0,5138.0,5457.0,5616.0,5616.0,6050.0,5423.0,5523.0,7141.0,11442.0
444.0,Building mat. and garden equip. and supplies dealers,15734.0,15638.0,18978.0,22735.0,25115.0,22931.0,21200.0,21084.0,18749.0,20965.0,19029.0,17221.0
4441.0,Building mat. and supplies dealers,13744.0,13643.0,16488.0,18241.0,20031.0,19188.0,18559.0,19031.0,16828.0,18712.0,17111.0,15444.0
44412.0,Paint and wallpaper stores,576.0,571.0,693.0,739.0,814.0,829.0,830.0,863.0,684.0,791.0,662.0,537.0
44413.0,Hardware stores,1089.0,1060.0,1287.0,1437.0,1655.0,1570.0,1456.0,1433.0,1324.0,1382.0,1394.0,1452.0
445.0,Food and beverage stores,36332.0,34585.0,38321.0,37122.0,39793.0,39006.0,39182.0,39683.0,37821.0,38375.0,39151.0,43058.0
4451.0,Grocery stores,33236.0,31488.0,34856.0,33685.0,36068.0,35215.0,35418.0,35919.0,34379.0,34847.0,35308.0,37708.0
44511.0,Supermarkets and other grocery (except convenience) stores,31657.0,29913.0,33084.0,31911.0,34154.0,33317.0,33437.0,33920.0,32574.0,33026.0,33571.0,35974.0
4453.0,"Beer, wine, and liquor stores",2109.0,2052.0,2327.0,2231.0,2470.0,2526.0,2483.0,2518.0,2316.0,2409.0,2638.0,3542.0
446.0,Health and personal care stores,13319.0,12862.0,13991.0,13466.0,14226.0,13663.0,13518.0,14046.0,12963.0,14312.0,13994.0,16173.0
44611.0,Pharmacies and drug stores,11414.0,10958.0,11814.0,11430.0,12064.0,11597.0,11515.0,11919.0,11132.0,12335.0,11967.0,13627.0
447.0,Gasoline stations,20089.0,18935.0,20797.0,21661.0,23850.0,23244.0,22072.0,22653.0,21379.0,20434.0,18437.0,17832.0
448.0,Clothing and clothing access. stores,10060.0,11450.0,13067.0,13362.0,13787.0,12935.0,12600.0,14818.0,12104.0,13218.0,15352.0,24534.0
4481.0,Clothing stores,7211.0,7820.0,9492.0,9676.0,9674.0,9292.0,9055.0,10567.0,8910.0,9815.0,11212.0,16484.0
44811.0,Men's clothing stores,620.0,588.0,681.0,675.0,710.0,702.0,626.0,743.0,610.0,704.0,793.0,1173.0
44812.0,Women's clothing stores,1946.0,2154.0,2671.0,2801.0,2747.0,2507.0,2311.0,2661.0,2394.0,2615.0,2786.0,3860.0
44814.0,Family clothing stores,3444.0,3748.0,4575.0,4750.0,4768.0,4651.0,4663.0,5384.0,4462.0,4918.0,5942.0,8845.0
44819.0,Other clothing stores,610.0,607.0,704.0,636.0,701.0,719.0,669.0,751.0,615.0,722.0,786.0,1368.0
4482.0,Shoe stores,1406.0,1537.0,1867.0,2035.0,2007.0,1890.0,1898.0,2448.0,1708.0,1718.0,1870.0,2500.0
