NAICS  Code,Kind of Business,Jan. 1993,Feb. 1993,Mar. 1993,Apr. 1993,May 1993,Jun. 1993,Jul. 1993,Aug. 1993,Sep. 1993,Oct. 1993,Nov. 1993,Dec. 1993
44611.0,Pharmacies and drug stores,6163.0,6198.0,6643.0,6654.0,6595.0,6519.0,6539.0,6415.0,6311.0,6480.0,6535.0,8655.0
447.0,Gasoline stations,12527.0,12060.0,13163.0,13377.0,14089.0,13999.0,14447.0,14121.0,13376.0,13961.0,13520.0,13736.0
448.0,Clothing and clothing access. stores,7502.0,7524.0,8766.0,9867.0,10063.0,9635.0,9794.0,10628.0,10013.0,10346.0,11760.0,18851.0
4481.0,Clothing stores,5439.0,5284.0,6349.0,7112.0,7128.0,6725.0,6905.0,7386.0,7093.0,7535.0,8499.0,12672.0
44811.0,Men's clothing stores,695.0,618.0,706.0,796.0,809.0,792.0,722.0,729.0,748.0,836.0,913.0,1598.0
44812.0,Women's clothing stores,2123.0,2005.0,2442.0,2762.0,2873.0,2552.0,2539.0,2626.0,2622.0,2713.0,2923.0,4170.0
44814.0,Family clothing stores,1943.0,1992.0,2414.0,2686.0,2650.0,2616.0,2772.0,3051.0,2813.0,3084.0,3705.0,5571.0
44819.0,Other clothing stores,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
4482.0,Shoe stores,1173.0,1161.0,1439.0,1670.0,1615.0,1564.0,1544.0,1895.0,1659.0,1523.0,1608.0,2177.0
44831.0,Jewelry stores,795.0,992.0,895.0,997.0,1235.0,1259.0,1267.0,1260.0,1180.0,1203.0,1549.0,3797.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",3254.0,2735.0,3211.0,3374.0,3315.0,3424.0,3440.0,3880.0,3611.0,3496.0,4260.0,7573.0
45111.0,Sporting goods stores,1032.0,984.0,1213.0,1367.0,1387.0,1457.0,1457.0,1531.0,1313.0,1199.0,1377.0,2474.0
45112.0,"Hobby, toy, and game stores",598.0,576.0,683.0,735.0,685.0,722.0,745.0,682.0,671.0,799.0,1480.0,3275.0
451211.0,Book stores,998.0,568.0,602.0,583.0,612.0,618.0,607.0,983.0,903.0,669.0,692.0,1273.0
452.0,General merchandise stores,16097.0,16319.0,19066.0,20271.0,21562.0,20562.0,20679.0,21834.0,20631.0,22628.0,26702.0,39645.0
4521.0,Department stores,11164.0,11300.0,13411.0,14245.0,15110.0,14345.0,14348.0,15461.0,14478.0,15971.0,19064.0,28788.0
452111.0,Department stores(excl. discount department stores),4985.0,5121.0,6296.0,6433.0,6690.0,6323.0,6237.0,7140.0,6633.0,7232.0,9041.0,14194.0
452112.0,Discount dept. stores,6179.0,6179.0,7115.0,7812.0,8420.0,8022.0,8111.0,8321.0,7845.0,8739.0,10023.0,14594.0
4529.0,Other general merchandise stores,4933.0,5019.0,5655.0,6026.0,6452.0,6217.0,6331.0,6373.0,6153.0,6657.0,7638.0,10857.0
45291.0,Warehouse clubs and superstores,2878.0,2885.0,3260.0,3454.0,3772.0,3667.0,3742.0,3792.0,3699.0,4081.0,4726.0,6672.0
45299.0,All other gen. merchandise stores,2055.0,2134.0,2395.0,2572.0,2680.0,2550.0,2589.0,2581.0,2454.0,2576.0,2912.0,4185.0
453.0,Miscellaneous store retailers,4350.0,4302.0,4305.0,4804.0,5177.0,5340.0,5087.0,5255.0,5110.0,5261.0,5092.0,7462.0
4532.0,"Office supplies, stationery, and gift stores",1632.0,1651.0,1620.0,1773.0,1852.0,1887.0,1873.0,1996.0,1913.0,1949.0,2210.0,3520.0
45321.0,Office supplies and stationery stores,875.0,825.0,832.0,813.0,846.0,894.0,883.0,1004.0,981.0,961.0,1038.0,1175.0
45322.0,"Gift, novelty, and souvenir stores",757.0,826.0,788.0,960.0,1006.0,993.0,990.0,992.0,932.0,988.0,1172.0,2345.0
45330.0,Used merchandise stores,403.0,431.0,414.0,415.0,443.0,710.0,527.0,617.0,500.0,543.0,487.0,646.0
454.0,Nonstore retailers,6723.0,6620.0,7481.0,6606.0,6497.0,5904.0,5813.0,6201.0,7099.0,7786.0,9151.0,9930.0
4541.0,Electronic shopping and mail-order houses,3057.0,2739.0,3299.0,2962.0,2791.0,2667.0,2621.0,2895.0,3280.0,3869.0,4955.0,5542.0
45431.0,Fuel dealers,1893.0,1885.0,1901.0,1300.0,1099.0,1058.0,1018.0,1105.0,1203.0,1436.0,1658.0,2010.0
722.0,Food services and drinking places,16201.0,15625.0,17414.0,17841.0,18712.0,18571.0,19092.0,19329.0,18108.0,18745.0,17463.0,18366.0
7224.0,Drinking places,959.0,920.0,1019.0,1056.0,1057.0,1017.0,1096.0,1052.0,971.0,1033.0,978.0,983.0
7225.0,Restaurants and other eating places,13975.0,13460.0,15017.0,15351.0,16070.0,15993.0,16469.0,16699.0,15622.0,16150.0,15051.0,15862.0
722511.0,Full service restaurants,6830.0,6675.0,7297.0,7486.0,7868.0,7783.0,8019.0,8292.0,7699.0,8015.0,7418.0,7740.0
722513.0,Limited service eating places,7145.0,6785.0,7720.0,7865.0,8202.0,8210.0,8450.0,8407.0,7923.0,8135.0,7633.0,8122.0
