NAICS  Code,Kind of Business,Jan. 2019,Feb. 2019,Mar. 2019,Apr. 2019,May 2019,Jun. 2019,Jul. 2019,Aug. 2019,Sep. 2019,Oct. 2019,Nov. 2019,Dec. 2019
441.0,Motor vehicle and parts dealers,87889.0,89623.0,110355.0,103370.0,111785.0,104650.0,109183.0,114591.0,99612.0,103856.0,101242.0,103611.0
4411.0,Automobile dealers,76147.0,77461.0,94814.0,87537.0,94742.0,88523.0,93041.0,98738.0,85985.0,89711.0,88406.0,91579.0
44111.0,New car dealers,67012.0,67456.0,82564.0,76907.0,83937.0,78207.0,82550.0,88148.0,76300.0,79728.0,78776.0,82739.0
44112.0,Used car dealers,9135.0,10005.0,12250.0,10630.0,10805.0,10316.0,10491.0,10590.0,9685.0,9983.0,9630.0,8840.0
4413.0,"Automotive parts, acc., and tire stores",7264.0,7154.0,8428.0,8280.0,8572.0,8151.0,8480.0,8707.0,7854.0,8637.0,7939.0,7474.0
442.0,Furniture and home furnishings stores,8818.0,8629.0,10018.0,9579.0,10296.0,9759.0,10188.0,10616.0,10116.0,10272.0,11037.0,11189.0
4421.0,Furniture stores,4628.0,4616.0,5503.0,5065.0,5566.0,5335.0,5496.0,5705.0,5631.0,5432.0,5793.0,5438.0
4422.0,Home furnishings stores,4190.0,4013.0,4515.0,4514.0,4730.0,4424.0,4692.0,4911.0,4485.0,4840.0,5244.0,5751.0
44221.0,Floor covering stores,(S),(S),(S),(S),(S),(S),(S),(S),(S),(S),(S),(S)
442299.0,All other home furnishings stores,2246.0,2088.0,2353.0,2300.0,2480.0,2200.0,2454.0,2577.0,2305.0,2506.0,3083.0,3746.0
443.0,Electronics and appliance stores,7162.0,6562.0,7192.0,6489.0,7112.0,6983.0,7170.0,7519.0,7123.0,7096.0,9242.0,10886.0
443141.0,Household appliance stores,1198.0,1177.0,1334.0,1310.0,1471.0,1398.0,1523.0,1467.0,1357.0,1409.0,1500.0,1423.0
443142.0,Electronics stores,5964.0,5385.0,5858.0,5179.0,5641.0,5585.0,5647.0,6052.0,5766.0,5687.0,7742.0,9463.0
444.0,Building mat. and garden equip. and supplies dealers,26620.0,24039.0,29916.0,34033.0,37235.0,33517.0,33691.0,32375.0,29963.0,32629.0,29793.0,28621.0
4441.0,Building mat. and supplies dealers,23425.0,21061.0,25871.0,29233.0,32196.0,29265.0,29938.0,28915.0,26662.0,28697.0,26220.0,24990.0
44412.0,Paint and wallpaper stores,912.0,860.0,1029.0,982.0,1192.0,1174.0,1248.0,1257.0,1149.0,1162.0,940.0,829.0
