NAICS  Code,Kind of Business,Jan. 2004,Feb. 2004,Mar. 2004,Apr. 2004,May 2004,Jun. 2004,Jul. 2004,Aug. 2004,Sep. 2004,Oct. 2004,Nov. 2004,Dec. 2004
441.0,Motor vehicle and parts dealers,61146.0,65230.0,78662.0,73252.0,77491.0,75355.0,78837.0,76377.0,73580.0,68745.0,65221.0,72476.0
4411.0,Automobile dealers,52917.0,56122.0,66693.0,61142.0,65214.0,62812.0,66631.0,65194.0,63519.0,58913.0,56199.0,62718.0
44111.0,New car dealers,47864.0,50584.0,60638.0,55578.0,59332.0,57264.0,60858.0,59246.0,57973.0,53128.0,50718.0,57370.0
44112,Used car dealers,5053.0,5538.0,6055.0,5564.0,5882.0,5548.0,5773.0,5948.0,5546.0,5785.0,5481.0,5348.0
4413.0,"Automotive parts, acc., and tire stores",4911.0,5022.0,5845.0,5678.0,5569.0,5870.0,5901.0,5863.0,5542.0,5616.0,5418.0,5548.0
442.0,Furniture and home furnishings stores,7651.0,7613.0,8499.0,7991.0,8112.0,8443.0,8895.0,8883.0,8441.0,8718.0,9594.0,10917.0
4421.0,Furniture stores,4365.0,4335.0,4638.0,4307.0,4458.0,4573.0,4846.0,4786.0,4525.0,4683.0,5012.0,5321.0
4422.0,Home furnishings stores,3286.0,3278.0,3861.0,3684.0,3654.0,3870.0,4049.0,4097.0,3916.0,4035.0,4582.0,5596.0
44221.0,Floor covering stores,1439.0,1523.0,1814.0,1749.0,1646.0,1785.0,1825.0,1832.0,1851.0,1860.0,1828.0,1755.0
442299.0,All other home furnishings stores,1747.0,1657.0,1931.0,1820.0,1893.0,1960.0,2105.0,2149.0,1956.0,2051.0,2623.0,3687.0
443.0,Electronics and appliance stores,7626.0,7409.0,7662.0,7059.0,7483.0,7749.0,7828.0,8210.0,7723.0,7713.0,9437.0,14114.0
443141.0,Household appliance stores,1158.0,1147.0,1277.0,1203.0,1290.0,1341.0,1312.0,1299.0,1250.0,1278.0,1412.0,1641.0
443142.0,Electronics stores,6468.0,6262.0,6385.0,5856.0,6193.0,6408.0,6516.0,6911.0,6473.0,6435.0,8025.0,12473.0
444.0,Building mat. and garden equip. and supplies dealers,18081.0,17862.0,24942.0,28261.0,28431.0,28623.0,26162.0,25578.0,25136.0,24833.0,24035.0,23330.0
4441.0,Building mat. and supplies dealers,16526.0,16258.0,21879.0,23351.0,23595.0,24738.0,23341.0,23253.0,22852.0,22415.0,21872.0,21120.0
44412.0,Paint and wallpaper stores,569.0,582.0,757.0,780.0,807.0,865.0,837.0,829.0,758.0,755.0,695.0,646.0
44413.0,Hardware stores,1197.0,1138.0,1421.0,1636.0,1801.0,1736.0,1689.0,1571.0,1535.0,1496.0,1489.0,1591.0
445.0,Food and beverage stores,39978.0,37184.0,39604.0,39857.0,41918.0,40447.0,42512.0,40617.0,40270.0,41050.0,41018.0,45925.0
4451.0,Grocery stores,36475.0,33701.0,35892.0,35876.0,37733.0,36362.0,38170.0,36607.0,36360.0,37004.0,36876.0,40080.0
44511.0,Supermarkets and other grocery (except convenience) stores,34761.0,32066.0,34081.0,34064.0,35785.0,34405.0,36142.0,34629.0,34442.0,35064.0,35117.0,38249.0
4453.0,"Beer, wine, and liquor stores",2293.0,2219.0,2398.0,2553.0,2685.0,2643.0,2867.0,2622.0,2618.0,2727.0,2763.0,3801.0
446.0,Health and personal care stores,16336.0,15649.0,17170.0,16542.0,16528.0,16388.0,16306.0,16377.0,15986.0,16421.0,16460.0,19127.0
44611.0,Pharmacies and drug stores,14065.0,13341.0,14506.0,14034.0,14025.0,13877.0,13747.0,13783.0,13632.0,14055.0,14017.0,16149.0
447.0,Gasoline stations,22773.0,22554.0,25602.0,26207.0,28578.0,28403.0,29286.0,28729.0,27351.0,29544.0,27676.0,27303.0
448.0,Clothing and clothing access. stores,11790.0,13344.0,14760.0,15058.0,15379.0,14237.0,14667.0,15588.0,14224.0,15570.0,17230.0,28406.0
4481.0,Clothing stores,8682.0,9133.0,10893.0,10974.0,10998.0,10396.0,10796.0,11380.0,10579.0,11695.0,12823.0,18940.0
44811.0,Men's clothing stores,574.0,559.0,637.0,674.0,675.0,657.0,639.0,720.0,634.0,727.0,809.0,1261.0
44812.0,Women's clothing stores,2267.0,2402.0,2915.0,3023.0,3005.0,2777.0,2595.0,2644.0,2774.0,2990.0,3090.0,4472.0
44814.0,Family clothing stores,4271.0,4594.0,5614.0,5612.0,5679.0,5325.0,5840.0,6126.0,5494.0,6230.0,7116.0,10543.0
44819.0,Other clothing stores,762.0,737.0,780.0,742.0,777.0,824.0,790.0,870.0,761.0,787.0,817.0,1336.0
4482.0,Shoe stores,1526.0,1737.0,1977.0,2127.0,2007.0,1824.0,1950.0,2280.0,1796.0,1902.0,1870.0,2689.0
44831.0,Jewelry stores,1463.0,2346.0,1766.0,1829.0,2230.0,1887.0,1792.0,1800.0,1732.0,1852.0,2409.0,6517.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",5856.0,4874.0,5406.0,5169.0,5297.0,5602.0,5677.0,6706.0,5757.0,5418.0,6637.0,10768.0
45111.0,Sporting goods stores,1901.0,1888.0,2287.0,2221.0,2305.0,2514.0,2530.0,2621.0,2216.0,2103.0,2306.0,3748.0
45112.0,"Hobby, toy, and game stores",962.0,1045.0,1125.0,1082.0,974.0,1024.0,1086.0,1016.0,1051.0,1311.0,2187.0,3451.0
451211.0,Book stores,2146.0,1108.0,1073.0,1023.0,1113.0,1207.0,1172.0,2120.0,1561.0,1069.0,1089.0,2200.0
452.0,General merchandise stores,34374.0,35920.0,38278.0,38899.0,41341.0,38949.0,39651.0,40239.0,37587.0,41192.0,46366.0,64586.0
4521.0,Department stores,14053.0,15157.0,16440.0,16697.0,17467.0,16282.0,16454.0,17203.0,15985.0,17446.0,20724.0,31783.0
452111.0,Department stores(excl. discount department stores),5120.0,5893.0,6406.0,6369.0,6694.0,6188.0,6049.0,6512.0,6335.0,6643.0,8280.0,13977.0
452112.0,Discount dept. stores,8933.0,9264.0,10034.0,10328.0,10773.0,10094.0,10405.0,10691.0,9650.0,10803.0,12444.0,17806.0
4529.0,Other general merchandise stores,20321.0,20763.0,21838.0,22202.0,23874.0,22667.0,23197.0,23036.0,21602.0,23746.0,25642.0,32803.0
45291.0,Warehouse clubs and superstores,17664.0,17884.0,18664.0,19000.0,20590.0,19567.0,20099.0,20016.0,18671.0,20533.0,21999.0,27643.0
45299.0,All other gen. merchandise stores,2657.0,2879.0,3174.0,3202.0,3284.0,3100.0,3098.0,3020.0,2931.0,3213.0,3643.0,5160.0
453.0,Miscellaneous store retailers,8001.0,7805.0,8164.0,8281.0,9099.0,8495.0,8407.0,8750.0,8392.0,8592.0,9005.0,11186.0
4532.0,"Office supplies, stationery, and gift stores",3151.0,3135.0,2986.0,2917.0,2983.0,2947.0,3014.0,3455.0,3209.0,3196.0,3370.0,4956.0
45321.0,Office supplies and stationery stores,2066.0,1829.0,1823.0,1615.0,1593.0,1572.0,1592.0,2079.0,1934.0,1673.0,1709.0,2200.0
45322.0,"Gift, novelty, and souvenir stores",1085.0,1306.0,1163.0,1302.0,1390.0,1375.0,1422.0,1376.0,1275.0,1523.0,1661.0,2756.0
45330.0,Used merchandise stores,734.0,704.0,753.0,702.0,752.0,753.0,778.0,748.0,797.0,832.0,838.0,880.0
454.0,Nonstore retailers,19206.0,18245.0,19195.0,17749.0,16596.0,16973.0,16647.0,18079.0,18527.0,19672.0,21599.0,26489.0
4541.0,Electronic shopping and mail-order houses,11989.0,11260.0,12621.0,12030.0,11706.0,11840.0,11655.0,12540.0,12412.0,13030.0,14604.0,18470.0
45431.0,Fuel dealers,4053.0,3459.0,2661.0,2092.0,1661.0,1667.0,1680.0,1904.0,2008.0,2498.0,2892.0,3770.0
722.0,Food services and drinking places,28642.0,28755.0,31133.0,30866.0,32155.0,31380.0,33125.0,32184.0,30550.0,32258.0,29981.0,32528.0
7224.0,Drinking places,1444.0,1412.0,1501.0,1450.0,1498.0,1451.0,1530.0,1498.0,1458.0,1520.0,1402.0,1441.0
7225.0,Restaurants and other eating places,24839.0,24952.0,27054.0,26738.0,27839.0,27258.0,28982.0,28076.0,26179.0,27517.0,25829.0,28321.0
722511.0,Full service restaurants,13022.0,12997.0,13786.0,13404.0,14130.0,13764.0,14680.0,14264.0,13386.0,14054.0,13133.0,14479.0
722513.0,Limited service eating places,11817.0,11955.0,13268.0,13334.0,13709.0,13494.0,14302.0,13812.0,12793.0,13463.0,12696.0,13842.0
