NAICS  Code,Kind of Business,Jan. 2018,Feb. 2018,Mar. 2018,Apr. 2018,May 2018,Jun. 2018,Jul. 2018,Aug. 2018,Sep. 2018,Oct. 2018,Nov. 2018,Dec. 2018
45112.0,"Hobby, toy, and game stores",1187.0,1230.0,1720.0,1358.0,1438.0,1259.0,1046.0,1100.0,1182.0,1282.0,1986.0,2101.0
451211.0,Book stores,1219.0,646.0,665.0,638.0,707.0,647.0,620.0,1247.0,886.0,654.0,680.0,1149.0
452.0,General merchandise stores,50594.0,50770.0,59068.0,53805.0,60281.0,58091.0,57383.0,60099.0,54945.0,57771.0,66319.0,77968.0
4521.0,Department stores,9120.0,9663.0,11481.0,10567.0,12014.0,11166.0,10979.0,12083.0,10371.0,10995.0,14562.0,19082.0
452111.0,Department stores(excl. discount department stores),2638.0,3041.0,3643.0,3551.0,3860.0,3421.0,3273.0,3423.0,3191.0,3324.0,4850.0,6356.0
452112.0,Discount dept. stores,6482.0,6622.0,7838.0,7016.0,8154.0,7745.0,7706.0,8660.0,7180.0,7671.0,9712.0,12726.0
4529.0,Other general merchandise stores,41474.0,41107.0,47587.0,43238.0,48267.0,46925.0,46404.0,48016.0,44574.0,46776.0,51757.0,58886.0
45291.0,Warehouse clubs and superstores,35948.0,35461.0,41098.0,37228.0,41417.0,40547.0,40132.0,41593.0,38362.0,40187.0,44281.0,50429.0
45299.0,All other gen. merchandise stores,5526.0,5646.0,6489.0,6010.0,6850.0,6378.0,6272.0,6423.0,6212.0,6589.0,7476.0,8457.0
453.0,Miscellaneous store retailers,9472.0,9235.0,10348.0,10121.0,12184.0,11197.0,10531.0,11168.0,10198.0,11441.0,11058.0,11455.0
4532.0,"Office supplies, stationery, and gift stores",2144.0,2071.0,2311.0,2193.0,2469.0,2403.0,2596.0,2970.0,2506.0,3105.0,2504.0,3052.0
45321.0,Office supplies and stationery stores,1067.0,887.0,950.0,859.0,864.0,801.0,923.0,1355.0,944.0,864.0,872.0,977.0
45322.0,"Gift, novelty, and souvenir stores",1077.0,1184.0,1361.0,1334.0,1605.0,1602.0,1673.0,1615.0,1562.0,2241.0,1632.0,2075.0
45330.0,Used merchandise stores,1313.0,1366.0,1544.0,1437.0,1495.0,1415.0,1336.0,1491.0,1376.0,1565.0,1438.0,1399.0
454.0,Nonstore retailers,53006.0,48632.0,54589.0,52528.0,55618.0,51733.0,53542.0,55160.0,51314.0,57620.0,69356.0,73085.0
4541.0,Electronic shopping and mail-order houses,43140.0,40701.0,46222.0,45015.0,48188.0,45294.0,47154.0,48469.0,44922.0,49855.0,61028.0,64279.0
45431.0,Fuel dealers,5831.0,3807.0,3582.0,2818.0,2211.0,1813.0,1886.0,2043.0,2050.0,2962.0,3487.0,4040.0
722.0,Food services and drinking places,54478.0,54702.0,63389.0,60128.0,63941.0,63529.0,63442.0,64514.0,59965.0,61724.0,59138.0,63088.0
7224.0,Drinking places,2033.0,2009.0,(S),(S),(S),(S),(S),(S),(S),(S),(S),(S)
7225.0,Restaurants and other eating places,47791.0,47531.0,55287.0,52178.0,55905.0,56132.0,56429.0,56674.0,51577.0,53058.0,51176.0,55411.0
722511.0,Full service restaurants,24145.0,24068.0,27766.0,25987.0,27820.0,27818.0,27696.0,27881.0,25229.0,25858.0,25062.0,28544.0
722513.0,Limited service eating places,23646.0,23463.0,27521.0,26191.0,28085.0,28314.0,28733.0,28793.0,26348.0,27200.0,26114.0,26867.0
