NAICS  Code,Kind of Business,Jan. 2015,Feb. 2015,Mar. 2015,Apr. 2015,May 2015,Jun. 2015,Jul. 2015,Aug. 2015,Sep. 2015,Oct. 2015,Nov. 2015,Dec. 2015
441.0,Motor vehicle and parts dealers,79023.0,80178.0,97205.0,94459.0,98249.0,95431.0,98661.0,98828.0,91652.0,91294.0,84925.0,94033.0
4411.0,Automobile dealers,68972.0,69540.0,83389.0,80246.0,83686.0,80548.0,84213.0,85299.0,78873.0,78547.0,73861.0,82337.0
44111.0,New car dealers,61368.0,60223.0,73806.0,71017.0,74882.0,71952.0,75574.0,76687.0,70953.0,70410.0,66478.0,75068.0
44112,Used car dealers,7604.0,9317.0,9583.0,9229.0,8804.0,8596.0,8639.0,8612.0,7920.0,8137.0,7383.0,7269.0
4413.0,"Automotive parts, acc., and tire stores",6651.0,6756.0,7744.0,7720.0,7687.0,8088.0,8218.0,7864.0,7613.0,7962.0,7349.0,7269.0
442.0,Furniture and home furnishings stores,8028.0,7583.0,8698.0,8349.0,8993.0,8680.0,9227.0,9268.0,9090.0,9235.0,9610.0,11055.0
4421.0,Furniture stores,4493.0,4328.0,4844.0,4457.0,4974.0,4739.0,4922.0,5070.0,5138.0,4996.0,5051.0,5279.0
4422.0,Home furnishings stores,3535.0,3255.0,3854.0,3892.0,4019.0,3941.0,4305.0,4198.0,3952.0,4239.0,4559.0,5776.0
44221.0,Floor covering stores,1391.0,1311.0,1538.0,1655.0,1647.0,1664.0,1787.0,1742.0,1660.0,1799.0,1600.0,1693.0
442299.0,All other home furnishings stores,2034.0,1832.0,2181.0,2112.0,2247.0,2156.0,2402.0,2342.0,2176.0,2321.0,2844.0,3966.0
443.0,Electronics and appliance stores,7989.0,7707.0,7879.0,7108.0,7624.0,7922.0,7877.0,8064.0,7976.0,7795.0,9932.0,12384.0
443141.0,Household appliance stores,1277.0,1255.0,1422.0,1343.0,1522.0,1533.0,1545.0,1438.0,1470.0,1403.0,1556.0,1610.0
443142.0,Electronics stores,6712.0,6452.0,6457.0,5765.0,6102.0,6389.0,6332.0,6626.0,6506.0,6392.0,8376.0,10774.0
444.0,Building mat. and garden equip. and supplies dealers,20708.0,19470.0,25912.0,30742.0,32454.0,30852.0,29841.0,27107.0,26870.0,27667.0,26075.0,26232.0
4441.0,Building mat. and supplies dealers,18481.0,17308.0,22543.0,25266.0,26543.0,26244.0,26289.0,24078.0,23954.0,24370.0,23102.0,22993.0
44412.0,Paint and wallpaper stores,684.0,668.0,858.0,923.0,944.0,1046.0,1044.0,992.0,977.0,948.0,766.0,730.0
44413.0,Hardware stores,1735.0,1664.0,1969.0,2133.0,2245.0,2118.0,2054.0,2016.0,1861.0,2061.0,1888.0,1955.0
445.0,Food and beverage stores,56749.0,52155.0,56741.0,55703.0,59296.0,56827.0,59294.0,57957.0,55775.0,57692.0,57099.0,62185.0
4451.0,Grocery stores,51643.0,47164.0,51221.0,50112.0,53188.0,50889.0,53017.0,51991.0,50083.0,51795.0,51135.0,53848.0
44511.0,Supermarkets and other grocery (except convenience) stores,49782.0,45356.0,49167.0,48012.0,50870.0,48597.0,50611.0,49709.0,47930.0,49666.0,49139.0,51876.0
4453.0,"Beer, wine, and liquor stores",3486.0,3397.0,3761.0,3768.0,4222.0,4104.0,4409.0,4140.0,3955.0,4145.0,4135.0,5634.0
446.0,Health and personal care stores,25287.0,23734.0,26412.0,25190.0,25120.0,25330.0,25474.0,25384.0,25749.0,26251.0,25424.0,30134.0
44611.0,Pharmacies and drug stores,21360.0,19742.0,21974.0,21160.0,21061.0,21078.0,21349.0,21105.0,21574.0,22163.0,21196.0,24690.0
447.0,Gasoline stations,33142.0,32288.0,37609.0,37945.0,42253.0,42879.0,44000.0,42053.0,37692.0,38138.0,34074.0,33674.0
448.0,Clothing and clothing access. stores,15840.0,18079.0,20819.0,20470.0,22239.0,19758.0,20671.0,22424.0,19233.0,20750.0,23122.0,33521.0
4481.0,Clothing stores,11638.0,12627.0,15495.0,15134.0,16199.0,14618.0,15277.0,16214.0,14316.0,15600.0,17402.0,22861.0
44811.0,Men's clothing stores,613.0,668.0,739.0,814.0,848.0,762.0,705.0,762.0,742.0,799.0,810.0,1137.0
44812.0,Women's clothing stores,2486.0,2734.0,3470.0,3396.0,3671.0,3169.0,3130.0,3326.0,3085.0,3401.0,3593.0,4778.0
44814.0,Family clothing stores,5997.0,6492.0,8110.0,7999.0,8600.0,7812.0,8459.0,8766.0,7725.0,8555.0,9811.0,12582.0
44819.0,Other clothing stores,1273.0,1289.0,1459.0,1348.0,1366.0,1408.0,1361.0,1523.0,1286.0,1316.0,1421.0,1947.0
4482.0,Shoe stores,2108.0,2655.0,3008.0,2822.0,2960.0,2607.0,2957.0,3758.0,2685.0,2779.0,2919.0,4151.0
44831.0,Jewelry stores,1886.0,2611.0,2126.0,2291.0,2841.0,2339.0,2218.0,2248.0,2031.0,2160.0,2575.0,6035.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",6256.0,5427.0,6531.0,6239.0,6639.0,6732.0,6790.0,7916.0,6866.0,6438.0,7610.0,12110.0
45111.0,Sporting goods stores,2869.0,2863.0,3733.0,3615.0,3876.0,4150.0,4154.0,4386.0,3697.0,3468.0,3878.0,6213.0
45112.0,"Hobby, toy, and game stores",1127.0,1157.0,1320.0,1222.0,1232.0,1154.0,1189.0,1196.0,1281.0,1431.0,2168.0,3573.0
451211.0,Book stores,1487.0,686.0,656.0,651.0,750.0,683.0,692.0,1546.0,1063.0,718.0,724.0,1318.0
452.0,General merchandise stores,49843.0,49471.0,55122.0,52865.0,57963.0,54675.0,55412.0,57313.0,52193.0,56241.0,62188.0,76852.0
4521.0,Department stores,10843.0,11265.0,13222.0,12379.0,13732.0,12619.0,12625.0,13740.0,12099.0,13033.0,16423.0,23094.0
