NAICS  Code,Kind of Business,Jan. 2013,Feb. 2013,Mar. 2013,Apr. 2013,May 2013,Jun. 2013,Jul. 2013,Aug. 2013,Sep. 2013,Oct. 2013,Nov. 2013,Dec. 2013
441.0,Motor vehicle and parts dealers,69384.0,73125.0,83772.0,81664.0,86906.0,82802.0,86277.0,88966.0,75801.0,79137.0,75755.0,78584.0
4411.0,Automobile dealers,59981.0,63193.0,71700.0,69013.0,73193.0,69762.0,73343.0,75873.0,64594.0,67373.0,65195.0,68648.0
44111.0,New car dealers,53205.0,54771.0,63412.0,61553.0,65942.0,62723.0,66302.0,68513.0,58264.0,60591.0,58914.0,62963.0
44112,Used car dealers,6776.0,8422.0,8288.0,7460.0,7251.0,7039.0,7041.0,7360.0,6330.0,6782.0,6281.0,5685.0
4413.0,"Automotive parts, acc., and tire stores",6385.0,6501.0,7131.0,7117.0,7458.0,7184.0,7468.0,7705.0,6976.0,7742.0,7077.0,6792.0
442.0,Furniture and home furnishings stores,7303.0,7100.0,7891.0,7333.0,7860.0,7587.0,8013.0,8503.0,7890.0,8109.0,8895.0,9250.0
4421.0,Furniture stores,3974.0,3998.0,4492.0,3995.0,4238.0,4111.0,4265.0,4604.0,4302.0,4310.0,4628.0,4272.0
4422.0,Home furnishings stores,3329.0,3102.0,3399.0,3338.0,3622.0,3476.0,3748.0,3899.0,3588.0,3799.0,4267.0,4978.0
44221.0,Floor covering stores,1209.0,1181.0,1301.0,1304.0,1443.0,1419.0,1518.0,1604.0,1494.0,1559.0,1492.0,1359.0
442299.0,All other home furnishings stores,2014.0,1831.0,2004.0,1937.0,2075.0,1947.0,2115.0,2194.0,1990.0,2131.0,2669.0,3523.0
443.0,Electronics and appliance stores,8168.0,8261.0,8288.0,7359.0,7892.0,7870.0,8065.0,8403.0,7854.0,8030.0,10349.0,12997.0
443141.0,Household appliance stores,1241.0,1291.0,1382.0,1311.0,1483.0,1410.0,1501.0,1479.0,1412.0,1452.0,1609.0,1648.0
443142.0,Electronics stores,6927.0,6970.0,6906.0,6048.0,6409.0,6460.0,6564.0,6924.0,6442.0,6578.0,8740.0,11349.0
444.0,Building mat. and garden equip. and supplies dealers,19284.0,18638.0,23118.0,28750.0,32626.0,27664.0,27370.0,26001.0,24177.0,26000.0,23747.0,22186.0
4441.0,Building mat. and supplies dealers,17033.0,16372.0,19735.0,23775.0,26416.0,23379.0,23878.0,23012.0,21382.0,22833.0,20828.0,19049.0
44412.0,Paint and wallpaper stores,659.0,624.0,738.0,832.0,906.0,862.0,921.0,935.0,822.0,834.0,683.0,595.0
44413.0,Hardware stores,1483.0,1424.0,1629.0,1882.0,2041.0,1924.0,1823.0,1821.0,1700.0,1852.0,1793.0,1850.0
445.0,Food and beverage stores,51652.0,48596.0,54260.0,50388.0,55266.0,53261.0,54534.0,55121.0,51749.0,53747.0,54764.0,58208.0
4451.0,Grocery stores,47095.0,43863.0,48910.0,45367.0,49615.0,47840.0,48871.0,49387.0,46601.0,48396.0,49026.0,50505.0
44511.0,Supermarkets and other grocery (except convenience) stores,45249.0,42051.0,46877.0,43327.0,47387.0,45633.0,46574.0,47055.0,44408.0,46195.0,46893.0,48337.0
4453.0,"Beer, wine, and liquor stores",3143.0,3212.0,3603.0,3464.0,3916.0,3776.0,3994.0,4056.0,3588.0,3741.0,4007.0,5147.0
446.0,Health and personal care stores,23289.0,21743.0,23533.0,22815.0,23562.0,22121.0,23052.0,23352.0,22755.0,24056.0,23154.0,26611.0
44611.0,Pharmacies and drug stores,19799.0,18170.0,19552.0,19075.0,19692.0,18422.0,19324.0,19401.0,19047.0,20286.0,19361.0,21849.0
447.0,Gasoline stations,41762.0,42229.0,47730.0,46815.0,49195.0,48486.0,49825.0,49563.0,46072.0,46517.0,42397.0,43172.0
448.0,Clothing and clothing access. stores,15165.0,17397.0,20591.0,19194.0,20803.0,18964.0,19202.0,21591.0,18136.0,19884.0,22472.0,31646.0
4481.0,Clothing stores,11297.0,12242.0,15366.0,14103.0,15153.0,14128.0,14313.0,15645.0,13471.0,14816.0,16783.0,21730.0
44811.0,Men's clothing stores,603.0,566.0,690.0,728.0,761.0,691.0,662.0,704.0,699.0,807.0,821.0,1118.0
44812.0,Women's clothing stores,2657.0,2797.0,3720.0,3495.0,3724.0,3253.0,3161.0,3458.0,3266.0,3483.0,3793.0,4701.0
44814.0,Family clothing stores,5655.0,6309.0,7971.0,7293.0,7981.0,7485.0,7857.0,8365.0,7070.0,8000.0,9283.0,11994.0
44819.0,Other clothing stores,1037.0,1147.0,1348.0,1192.0,1198.0,1266.0,1132.0,1318.0,1050.0,1070.0,1219.0,1579.0
4482.0,Shoe stores,1898.0,2416.0,2866.0,2647.0,2677.0,2481.0,2651.0,3562.0,2450.0,2623.0,2799.0,3719.0
44831.0,Jewelry stores,1792.0,2545.0,2144.0,2244.0,2719.0,2137.0,2018.0,2149.0,2001.0,2232.0,2657.0,5781.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",6526.0,5586.0,6622.0,5952.0,6377.0,6500.0,6445.0,7711.0,6333.0,6053.0,7531.0,11150.0
45111.0,Sporting goods stores,3071.0,3015.0,3831.0,3427.0,3656.0,3953.0,3818.0,4158.0,3229.0,3160.0,3748.0,5511.0
