NAICS  Code,Kind of Business,Jan. 2003,Feb. 2003,Mar. 2003,Apr. 2003,May 2003,Jun. 2003,Jul. 2003,Aug. 2003,Sep. 2003,Oct. 2003,Nov. 2003,Dec. 2003
441.0,Motor vehicle and parts dealers,62134.0,61021.0,71864.0,72396.0,76730.0,74622.0,78478.0,77662.0,70122.0,68133.0,61677.0,66749.0
4411.0,Automobile dealers,54379.0,53150.0,61877.0,61336.0,65092.0,63414.0,66899.0,66850.0,60369.0,58079.0,53065.0,57750.0
44111.0,New car dealers,49170.0,47673.0,56000.0,55764.0,59506.0,58090.0,61433.0,61356.0,55297.0,53065.0,48537.0,53314.0
44112,Used car dealers,5209.0,5477.0,5877.0,5572.0,5586.0,5324.0,5466.0,5494.0,5072.0,5014.0,4528.0,4436.0
4413.0,"Automotive parts, acc., and tire stores",4770.0,4653.0,5270.0,5428.0,5556.0,5544.0,5836.0,5666.0,5489.0,5722.0,5109.0,5173.0
442.0,Furniture and home furnishings stores,7190.0,6713.0,7618.0,7374.0,8078.0,7753.0,8074.0,8384.0,8017.0,8351.0,9018.0,10166.0
4421.0,Furniture stores,4036.0,3824.0,4283.0,3989.0,4375.0,4138.0,4285.0,4530.0,4259.0,4410.0,4689.0,4901.0
4422.0,Home furnishings stores,3154.0,2889.0,3335.0,3385.0,3703.0,3615.0,3789.0,3854.0,3758.0,3941.0,4329.0,5265.0
44221.0,Floor covering stores,1429.0,1351.0,1572.0,1552.0,1677.0,1662.0,1713.0,1678.0,1720.0,1805.0,1691.0,1693.0
442299.0,All other home furnishings stores,1628.0,1461.0,1667.0,1727.0,1916.0,1847.0,1962.0,2067.0,1938.0,2024.0,2523.0,3453.0
443.0,Electronics and appliance stores,7022.0,6552.0,6893.0,6354.0,6958.0,7076.0,7221.0,7851.0,7213.0,7377.0,8817.0,13516.0
443141.0,Household appliance stores,1079.0,970.0,1096.0,1067.0,1165.0,1216.0,1285.0,1273.0,1218.0,1265.0,1305.0,1525.0
443142.0,Electronics stores,5943.0,5582.0,5797.0,5287.0,5793.0,5860.0,5936.0,6578.0,5995.0,6112.0,7512.0,11991.0
444.0,Building mat. and garden equip. and supplies dealers,17198.0,15575.0,20174.0,24295.0,25849.0,25064.0,24447.0,22659.0,22817.0,23976.0,20795.0,20614.0
4441.0,Building mat. and supplies dealers,15619.0,14083.0,17619.0,19876.0,20984.0,20946.0,21465.0,20425.0,20775.0,21669.0,18897.0,18613.0
44412.0,Paint and wallpaper stores,564.0,535.0,640.0,716.0,769.0,792.0,845.0,798.0,782.0,822.0,626.0,589.0
44413.0,Hardware stores,1185.0,1110.0,1338.0,1492.0,1747.0,1670.0,1622.0,1544.0,1492.0,1507.0,1443.0,1524.0
445.0,Food and beverage stores,38602.0,35581.0,38721.0,38478.0,41032.0,38969.0,41076.0,40670.0,38396.0,39828.0,39767.0,43265.0
4451.0,Grocery stores,35384.0,32440.0,35265.0,34854.0,37057.0,35212.0,37108.0,36644.0,34697.0,35870.0,35786.0,37670.0
44511.0,Supermarkets and other grocery (except convenience) stores,33618.0,30796.0,33438.0,33102.0,35203.0,33364.0,35141.0,34704.0,32872.0,34025.0,34097.0,35914.0
4453.0,"Beer, wine, and liquor stores",2121.0,2046.0,2273.0,2333.0,2576.0,2433.0,2611.0,2660.0,2461.0,2641.0,2660.0,3654.0
446.0,Health and personal care stores,15534.0,14773.0,15849.0,15736.0,16170.0,15504.0,16004.0,16002.0,15718.0,16516.0,15708.0,18912.0
44611.0,Pharmacies and drug stores,13519.0,12801.0,13616.0,13545.0,13959.0,13262.0,13659.0,13607.0,13591.0,14260.0,13531.0,16174.0
447.0,Gasoline stations,21204.0,20852.0,23872.0,22829.0,23293.0,22801.0,23994.0,24965.0,23400.0,23645.0,21946.0,22386.0
448.0,Clothing and clothing access. stores,10804.0,11662.0,13452.0,13691.0,14730.0,13496.0,13854.0,15522.0,13567.0,14601.0,16555.0,26760.0
4481.0,Clothing stores,7920.0,7941.0,9949.0,9992.0,10522.0,9853.0,10140.0,11175.0,10042.0,10875.0,12209.0,17743.0
44811.0,Men's clothing stores,539.0,498.0,601.0,631.0,679.0,657.0,602.0,741.0,625.0,704.0,781.0,1191.0
44812.0,Women's clothing stores,2055.0,2091.0,2619.0,2724.0,2813.0,2536.0,2450.0,2597.0,2627.0,2793.0,2951.0,4309.0
44814.0,Family clothing stores,3915.0,3937.0,5058.0,5076.0,5435.0,5157.0,5491.0,5979.0,5218.0,5747.0,6738.0,9743.0
44819.0,Other clothing stores,693.0,669.0,760.0,691.0,751.0,733.0,730.0,819.0,690.0,714.0,749.0,1224.0
4482.0,Shoe stores,1420.0,1599.0,1910.0,1972.0,1997.0,1812.0,1912.0,2449.0,1777.0,1839.0,1908.0,2572.0
44831.0,Jewelry stores,1356.0,2012.0,1474.0,1612.0,2066.0,1707.0,1674.0,1758.0,1626.0,1756.0,2288.0,6164.0
451.0,"Sporting goods, hobby, musical instrument, and book stores",5516.0,4377.0,4964.0,4995.0,5231.0,5323.0,5291.0,6714.0,5627.0,5216.0,6504.0,10601.0
45111.0,Sporting goods stores,1761.0,1747.0,2121.0,2135.0,2182.0,2325.0,2293.0,2548.0,2075.0,1970.0,2200.0,3643.0
45112.0,"Hobby, toy, and game stores",910.0,940.0,1111.0,1139.0,1088.0,1064.0,1094.0,1087.0,1095.0,1286.0,2223.0,3545.0
451211.0,Book stores,2056.0,991.0,925.0,975.0,1107.0,1181.0,1128.0,2139.0,1572.0,1045.0,1036.0,2064.0
452.0,General merchandise stores,31549.0,32246.0,36251.0,36040.0,38849.0,37301.0,37214.0,40211.0,35284.0,38677.0,44743.0,60406.0
4521.0,Department stores,13970.0,14357.0,16371.0,16375.0,17570.0,16639.0,16385.0,18182.0,15669.0,17319.0,20818.0,30815.0
452111.0,Department stores(excl. discount department stores),5206.0,5393.0,6290.0,6388.0,6962.0,6432.0,6142.0,7058.0,6287.0,6744.0,8449.0,13795.0
452112.0,Discount dept. stores,8764.0,8964.0,10081.0,9987.0,10608.0,10207.0,10243.0,11124.0,9382.0,10575.0,12369.0,17020.0
